Attributes,High,High,Low,Low,Open,Open,Close,Close,Volume,Volume,Adj Close,Adj Close
Symbols,INTC,TSLA,INTC,TSLA,INTC,TSLA,INTC,TSLA,INTC,TSLA,INTC,TSLA
Date,,,,,,,,,,,,
2018-06-11,55.09000015258789,334.6600036621094,54.2599983215332,322.5,54.79999923706055,322.510009765625,54.52000045776367,332.1000061035156,25752400.0,13183500.0,53.186614990234375,332.1000061035156
2018-06-12,55.029998779296875,354.9700012207031,54.220001220703125,338.0,54.869998931884766,344.70001220703125,54.81999969482422,342.7699890136719,23294900.0,22347400.0,53.47928237915039,342.7699890136719
2018-06-13,55.70000076293945,347.20001220703125,54.90999984741211,339.79998779296875,54.97999954223633,346.7099914550781,55.029998779296875,344.7799987792969,22631400.0,9469800.0,53.68414306640625,344.7799987792969
2018-06-14,55.86000061035156,358.75,55.18000030517578,346.6000061035156,55.45000076293945,347.6300048828125,55.540000915527344,357.7200012207031,23419800.0,10981000.0,54.181671142578125,357.7200012207031
2018-06-15,55.380001068115234,364.6700134277344,54.58000183105469,351.25,55.16999816894531,353.8399963378906,55.11000061035156,358.1700134277344,39194700.0,10848300.0,53.76218795776367,358.1700134277344
2018-06-18,54.29999923706055,373.7300109863281,52.34000015258789,354.5,54.29999923706055,355.3999938964844,53.220001220703125,370.8299865722656,40764400.0,12073200.0,51.91841125488281,370.8299865722656
2018-06-19,52.95000076293945,370.0,51.880001068115234,346.25,52.13999938964844,365.1600036621094,52.93000030517578,352.54998779296875,31780900.0,12761900.0,51.635501861572266,352.54998779296875
2018-06-20,53.75,364.3800048828125,52.689998626708984,352.0,53.189998626708984,358.0400085449219,53.459999084472656,362.2200012207031,21403000.0,8383700.0,52.15254211425781,362.2200012207031
2018-06-21,54.529998779296875,366.2099914550781,51.939998626708984,346.2699890136719,54.380001068115234,362.0,52.189998626708984,347.510009765625,44435600.0,7967100.0,50.91360092163086,347.510009765625
2018-06-22,53.09000015258789,352.25,52.29999923706055,332.0,52.619998931884766,351.5400085449219,52.5,333.6300048828125,34682100.0,10266100.0,51.21601867675781,333.6300048828125
2018-06-25,51.75,338.4700012207031,49.90999984741211,327.5,51.16999816894531,330.1199951171875,50.709999084472656,333.010009765625,45356500.0,6931300.0,49.46979904174805,333.010009765625
2018-06-26,50.40999984741211,343.54998779296875,49.36000061035156,325.79998779296875,49.95000076293945,336.04998779296875,49.66999816894531,342.0,37543000.0,7452500.0,48.455230712890625,342.0
2018-06-27,50.060001373291016,350.7900085449219,48.75,339.5,49.34000015258789,345.0,48.7599983215332,344.5,33338800.0,8333700.0,47.567481994628906,344.5
2018-06-28,49.4900016784668,357.0199890136719,48.5,346.1099853515625,48.58000183105469,348.6600036621094,49.25,349.92999267578125,29055700.0,8398000.0,48.04549789428711,349.92999267578125
2018-06-29,50.11000061035156,353.8599853515625,49.5,342.4100036621094,49.529998779296875,353.3299865722656,49.709999084472656,342.95001220703125,28906500.0,6492400.0,48.4942512512207,342.95001220703125
2018-07-02,50.27000045776367,364.7799987792969,48.83000183105469,329.8500061035156,49.040000915527344,360.07000732421875,50.20000076293945,335.07000732421875,23755500.0,18759800.0,48.97227096557617,335.07000732421875
2018-07-03,50.86000061035156,332.489990234375,49.43000030517578,309.69000244140625,50.58000183105469,331.75,49.470001220703125,310.8599853515625,16327900.0,12282600.0,48.26012420654297,310.8599853515625
2018-07-05,50.959999084472656,314.3900146484375,49.75,296.2200012207031,49.97999954223633,313.760009765625,50.75,309.1600036621094,26163500.0,17476400.0,49.508819580078125,309.1600036621094
2018-07-06,51.5,312.07000732421875,50.400001525878906,302.0,50.77000045776367,304.95001220703125,51.369998931884766,308.8999938964844,19968000.0,8865500.0,50.11365509033203,308.8999938964844
2018-07-09,51.88999938964844,318.5199890136719,51.0,308.0,51.63999938964844,311.989990234375,51.86000061035156,318.510009765625,21361600.0,7596800.0,50.5916748046875,318.510009765625
2018-07-10,52.2599983215332,327.67999267578125,51.84000015258789,319.20001220703125,52.099998474121094,324.55999755859375,52.15999984741211,322.4700012207031,17362900.0,9471500.0,50.884334564208984,322.4700012207031
2018-07-11,51.869998931884766,321.94000244140625,51.189998626708984,315.07000732421875,51.689998626708984,315.79998779296875,51.20000076293945,318.9599914550781,18665600.0,4884100.0,49.947818756103516,318.9599914550781
2018-07-12,52.47999954223633,323.2300109863281,51.72999954223633,312.7699890136719,52.04999923706055,321.42999267578125,52.349998474121094,316.7099914550781,20292700.0,5721200.0,51.06968688964844,316.7099914550781
2018-07-13,52.41999816894531,319.5799865722656,51.7599983215332,309.25,52.400001525878906,315.5799865722656,52.220001220703125,318.8699951171875,13749300.0,5869800.0,50.94286346435547,318.8699951171875
2018-07-16,52.31999969482422,315.1600036621094,51.869998931884766,306.25,52.150001525878906,311.7099914550781,52.0099983215332,310.1000061035156,15951500.0,7818700.0,50.73800277709961,310.1000061035156
2018-07-17,51.880001068115234,324.739990234375,51.0099983215332,308.5,51.04999923706055,308.80999755859375,51.75,322.69000244140625,15754500.0,6996200.0,50.48435974121094,322.69000244140625
2018-07-18,51.970001220703125,325.5,51.470001220703125,316.25,51.869998931884766,325.0,51.720001220703125,323.8500061035156,14649000.0,5624200.0,50.45509338378906,323.8500061035156
2018-07-19,52.0099983215332,323.5400085449219,51.04999923706055,314.010009765625,51.599998474121094,316.3299865722656,51.97999954223633,320.2300109863281,15954600.0,5915300.0,50.708740234375,320.2300109863281
2018-07-20,52.06999969482422,323.239990234375,51.33000183105469,311.7099914550781,51.83000183105469,321.2300109863281,51.90999984741211,313.5799865722656,17380500.0,5162200.0,50.64044952392578,313.5799865722656
2018-07-23,52.5,305.5,51.33000183105469,292.8599853515625,51.77000045776367,301.8399963378906,52.310001373291016,303.20001220703125,15945500.0,10992900.0,51.03066635131836,303.20001220703125
2018-07-24,53.29999923706055,307.7200012207031,52.08000183105469,292.54998779296875,52.7599983215332,304.4200134277344,52.18000030517578,297.42999267578125,17788700.0,9590800.0,50.90385055541992,297.42999267578125
2018-07-25,52.45000076293945,309.6199951171875,51.09000015258789,294.5,52.209999084472656,296.739990234375,52.43000030517578,308.739990234375,19854800.0,7075400.0,51.14773178100586,308.739990234375
2018-07-26,53.18000030517578,310.70001220703125,51.869998931884766,303.6400146484375,52.45000076293945,304.8500061035156,52.15999984741211,306.6499938964844,28282500.0,4630500.0,50.884334564208984,306.6499938964844
2018-07-27,49.20000076293945,307.69000244140625,47.47999954223633,295.3399963378906,48.7599983215332,307.25,47.68000030517578,297.17999267578125,67816700.0,5703300.0,46.51389694213867,297.17999267578125
2018-07-30,47.9900016784668,296.1000061035156,46.43000030517578,286.1300048828125,47.630001068115234,295.8999938964844,47.689998626708984,290.1700134277344,35696600.0,6814100.0,46.52365493774414,290.1700134277344
2018-07-31,48.68000030517578,298.32000732421875,47.689998626708984,289.07000732421875,48.2400016784668,292.25,48.099998474121094,298.1400146484375,36581200.0,5076900.0,46.92362594604492,298.1400146484375
2018-08-01,48.90999984741211,303.0,48.0,293.0,48.060001373291016,297.989990234375,48.810001373291016,300.8399963378906,28060700.0,10129400.0,47.616268157958984,300.8399963378906
2018-08-02,49.52000045776367,349.989990234375,48.20000076293945,323.1600036621094,48.5,328.44000244140625,49.47999954223633,349.5400085449219,26452500.0,23215000.0,48.26987838745117,349.5400085449219
2018-08-03,49.779998779296875,355.0,49.16999816894531,342.5299987792969,49.5,347.80999755859375,49.630001068115234,348.1700134277344,22008200.0,13656500.0,48.41621017456055,348.1700134277344
2018-08-06,49.310001373291016,354.9800109863281,48.31999969482422,341.82000732421875,48.77000045776367,345.4599914550781,49.29999923706055,341.989990234375,26669000.0,8564300.0,48.38676834106445,341.989990234375
2018-08-07,49.83000183105469,387.4599914550781,49.40999984741211,339.1499938964844,49.43000030517578,343.8399963378906,49.70000076293945,379.57000732421875,28322700.0,30875800.0,48.77935791015625,379.57000732421875
2018-08-08,50.130001068115234,382.6400146484375,49.439998626708984,367.1199951171875,49.599998474121094,369.0899963378906,49.959999084472656,370.3399963378906,21990600.0,24571200.0,49.03453826904297,370.3399963378906
2018-08-09,50.599998474121094,367.010009765625,49.720001220703125,345.7300109863281,49.86000061035156,365.54998779296875,50.13999938964844,352.45001220703125,23788200.0,17103700.0,49.211204528808594,352.45001220703125
2018-08-10,49.16999816894531,360.0,48.29999923706055,346.0,48.5099983215332,354.0,48.849998474121094,355.489990234375,28712400.0,11552000.0,47.94510269165039,355.489990234375
2018-08-13,49.2400016784668,363.19000244140625,48.380001068115234,349.0199890136719,48.91999816894531,361.1300048828125,48.45000076293945,356.4100036621094,17002700.0,10450200.0,47.552513122558594,356.4100036621094
2018-08-14,48.7599983215332,359.20001220703125,47.650001525878906,347.1000061035156,48.66999816894531,358.45001220703125,48.119998931884766,347.6400146484375,23061600.0,6986400.0,47.2286262512207,347.6400146484375
2018-08-15,48.0,344.489990234375,46.900001525878906,332.1400146484375,47.779998779296875,341.9100036621094,47.459999084472656,338.69000244140625,26739900.0,9101300.0,46.580848693847656,338.69000244140625
2018-08-16,47.95000076293945,342.2799987792969,47.04999923706055,333.82000732421875,47.75,339.9100036621094,47.16999816894531,335.45001220703125,24358000.0,6064000.0,46.29621887207031,335.45001220703125
2018-08-17,47.38999938964844,326.7699890136719,46.33000183105469,303.5299987792969,47.0,323.5,47.099998474121094,305.5,26382000.0,18958600.0,46.227516174316406,305.5
2018-08-20,47.119998931884766,308.5,46.189998626708984,288.20001220703125,47.04999923706055,291.70001220703125,46.5,308.44000244140625,24334000.0,17402300.0,45.638633728027344,308.44000244140625
2018-08-21,47.849998474121094,324.7900085449219,46.63999938964844,309.0,46.65999984741211,310.6099853515625,47.619998931884766,321.8999938964844,19254300.0,13172200.0,46.73788833618164,321.8999938964844
2018-08-22,47.349998474121094,323.8800048828125,46.91999816894531,314.6700134277344,47.25,320.8699951171875,47.04999923706055,321.6400146484375,23182500.0,5946000.0,46.178443908691406,321.6400146484375
2018-08-23,47.16999816894531,327.32000732421875,46.709999084472656,318.1000061035156,46.86000061035156,319.1400146484375,46.97999954223633,320.1000061035156,31343200.0,5147300.0,46.1097412109375,320.1000061035156
2018-08-24,47.88999938964844,323.8500061035156,47.08000183105469,319.3999938964844,47.290000915527344,320.70001220703125,47.65999984741211,322.82000732421875,18214700.0,3602600.0,46.77714538574219,322.82000732421875
2018-08-27,48.38999938964844,322.44000244140625,47.630001068115234,308.80999755859375,48.0,318.0,48.349998474121094,319.2699890136719,17170300.0,13079300.0,47.45436096191406,319.2699890136719
2018-08-28,48.790000915527344,318.8800048828125,48.310001373291016,311.19000244140625,48.54999923706055,318.4100036621094,48.56999969482422,311.8599853515625,13472400.0,7649100.0,47.6702880859375,311.8599853515625
2018-08-29,48.86000061035156,311.8500061035156,48.400001525878906,303.69000244140625,48.70000076293945,310.2699890136719,48.75,305.010009765625,13479100.0,7447400.0,47.846954345703125,305.010009765625
2018-08-30,48.83000183105469,304.6000061035156,48.09000015258789,297.7200012207031,48.52000045776367,302.260009765625,48.2400016784668,303.1499938964844,16418800.0,7216700.0,47.346405029296875,303.1499938964844
2018-08-31,48.560001373291016,305.30999755859375,47.91999816894531,298.6000061035156,47.959999084472656,302.0,48.43000030517578,301.6600036621094,16484000.0,5375100.0,47.53288269042969,301.6600036621094
2018-09-04,48.43000030517578,298.19000244140625,47.560001373291016,288.0,48.380001068115234,296.94000244140625,47.959999084472656,288.95001220703125,15682900.0,8350500.0,47.07158660888672,288.95001220703125
2018-09-05,48.119998931884766,286.7799987792969,47.470001220703125,277.17999267578125,47.75,285.04998779296875,47.720001220703125,280.739990234375,20857200.0,7720800.0,46.836036682128906,280.739990234375
2018-09-06,47.959999084472656,291.1700134277344,47.209999084472656,278.8800048828125,47.7599983215332,284.79998779296875,47.2599983215332,280.95001220703125,19318100.0,7480800.0,46.38455581665039,280.95001220703125
2018-09-07,47.47999954223633,268.3500061035156,46.36000061035156,252.25,46.90999984741211,260.1000061035156,46.45000076293945,263.239990234375,25958300.0,22491900.0,45.589561462402344,263.239990234375
2018-09-10,46.7599983215332,286.0299987792969,46.22999954223633,271.0,46.560001373291016,273.260009765625,46.29999923706055,285.5,21522400.0,14283500.0,45.44234085083008,285.5
2018-09-11,46.029998779296875,282.0,44.88999938964844,273.54998779296875,46.0,279.4700012207031,44.93000030517578,279.44000244140625,32455300.0,9170000.0,44.09771728515625,279.44000244140625
2018-09-12,44.97999954223633,292.5,44.060001373291016,278.6499938964844,44.560001373291016,281.44000244140625,44.93000030517578,290.5400085449219,29778700.0,10015400.0,44.09771728515625,290.5400085449219
2018-09-13,45.849998474121094,295.0,45.11000061035156,285.17999267578125,45.68000030517578,288.0199890136719,45.56999969482422,289.4599914550781,18657100.0,6340300.0,44.72586441040039,289.4599914550781
2018-09-14,45.970001220703125,297.3299865722656,45.349998474121094,286.5199890136719,45.779998779296875,288.760009765625,45.540000915527344,295.20001220703125,22998700.0,6765600.0,44.69641876220703,295.20001220703125
2018-09-17,45.900001525878906,300.8699951171875,45.189998626708984,288.1300048828125,45.290000915527344,290.0400085449219,45.41999816894531,294.8399963378906,17603200.0,6887600.0,44.578636169433594,294.8399963378906
2018-09-18,46.529998779296875,302.6400146484375,45.40999984741211,275.5,45.58000183105469,296.69000244140625,46.099998474121094,284.9599914550781,20528100.0,16547500.0,45.24604415893555,284.9599914550781
2018-09-19,46.439998626708984,300.0,45.88999938964844,280.5,46.09000015258789,280.510009765625,46.150001525878906,299.0199890136719,15918900.0,8294900.0,45.29512023925781,299.0199890136719
2018-09-20,47.36000061035156,305.9800109863281,46.52000045776367,293.3299865722656,46.779998779296875,303.55999755859375,47.20000076293945,298.3299865722656,21999300.0,7349400.0,46.32566452026367,298.3299865722656
2018-09-21,47.41999816894531,300.5799865722656,46.369998931884766,295.3699951171875,47.119998931884766,297.70001220703125,46.65999984741211,299.1000061035156,52650600.0,5050500.0,45.79566955566406,299.1000061035156
2018-09-24,47.0,303.0,46.150001525878906,293.5799865722656,46.310001373291016,298.4800109863281,46.90999984741211,299.67999267578125,17847000.0,4843000.0,46.041038513183594,299.67999267578125
2018-09-25,46.38999938964844,304.6000061035156,45.79999923706055,296.5,46.220001220703125,300.0,45.90999984741211,300.989990234375,23389900.0,4481700.0,45.05956268310547,300.989990234375
2018-09-26,46.29999923706055,313.8900146484375,45.58000183105469,301.1099853515625,46.040000915527344,301.9100036621094,45.70000076293945,309.5799865722656,23957700.0,7843200.0,44.853450775146484,309.5799865722656
2018-09-27,46.16999816894531,314.9599914550781,45.72999954223633,306.9100036621094,45.90999984741211,312.8999938964844,45.880001068115234,307.5199890136719,15415500.0,8509100.0,45.03011703491211,307.5199890136719
2018-09-28,47.75,278.0,45.459999084472656,260.55999755859375,45.619998931884766,270.260009765625,47.290000915527344,264.7699890136719,46223500.0,33649700.0,46.41400146484375,264.7699890136719
2018-10-01,47.220001220703125,311.44000244140625,46.20000076293945,301.04998779296875,46.790000915527344,305.7699890136719,46.45000076293945,310.70001220703125,23796200.0,21777600.0,45.589561462402344,310.70001220703125
2018-10-02,48.880001068115234,316.8399963378906,47.31999969482422,299.1499938964844,47.5099983215332,313.95001220703125,48.099998474121094,301.0199890136719,42121100.0,11743500.0,47.20899200439453,301.0199890136719
2018-10-03,49.720001220703125,304.6000061035156,48.560001373291016,291.57000732421875,48.619998931884766,303.3299865722656,48.7599983215332,294.79998779296875,39211900.0,7995000.0,47.85676574707031,294.79998779296875
2018-10-04,48.86000061035156,294.0,47.619998931884766,277.6700134277344,48.84000015258789,293.95001220703125,48.130001068115234,281.8299865722656,30108300.0,9814200.0,47.238441467285156,281.8299865722656
2018-10-05,48.34000015258789,274.8800048828125,46.65999984741211,260.0,48.22999954223633,274.6499938964844,47.029998779296875,261.95001220703125,28901400.0,17944500.0,46.1588134765625,261.95001220703125
2018-10-08,47.349998474121094,267.760009765625,46.52000045776367,249.0,46.959999084472656,264.5199890136719,47.029998779296875,250.55999755859375,19376800.0,13472700.0,46.1588134765625,250.55999755859375
2018-10-09,47.619998931884766,266.7699890136719,46.540000915527344,253.3000030517578,47.18000030517578,255.25,46.54999923706055,262.79998779296875,23285700.0,12060600.0,45.68770980834961,262.79998779296875
2018-10-10,46.119998931884766,265.510009765625,44.79999923706055,247.77000427246094,46.060001373291016,264.6099853515625,44.79999923706055,256.8800048828125,43109500.0,12815300.0,43.970123291015625,256.8800048828125
2018-10-11,45.61000061035156,262.25,43.72999954223633,249.02999877929688,45.150001525878906,257.5299987792969,44.22999954223633,252.22999572753906,43648800.0,8167700.0,43.41067886352539,252.22999572753906
2018-10-12,45.34000015258789,261.989990234375,44.22999954223633,252.00999450683594,45.27000045776367,261.0,44.880001068115234,258.7799987792969,32087400.0,7201400.0,44.04864501953125,258.7799987792969
2018-10-15,45.13999938964844,263.2799987792969,44.439998626708984,254.5399932861328,44.630001068115234,259.05999755859375,44.529998779296875,259.5899963378906,21633000.0,6200000.0,43.70512771606445,259.5899963378906
2018-10-16,46.0099983215332,277.3800048828125,44.83000183105469,262.239990234375,44.900001525878906,265.70001220703125,45.939998626708984,276.5899963378906,21472000.0,9526400.0,45.08900833129883,276.5899963378906
2018-10-17,46.33000183105469,282.70001220703125,45.540000915527344,265.79998779296875,46.0,282.3999938964844,45.88999938964844,271.7799987792969,23124400.0,8655500.0,45.03993606567383,271.7799987792969
2018-10-18,45.75,271.0,44.83000183105469,263.0,45.650001525878906,269.2900085449219,44.970001220703125,263.9100036621094,26638800.0,5421200.0,44.1369743347168,263.9100036621094
2018-10-19,45.18000030517578,269.6600036621094,43.86000061035156,253.5,45.02000045776367,267.3900146484375,44.0,260.0,28368500.0,9375500.0,43.18494415283203,260.0
2018-10-22,45.34000015258789,261.8599853515625,44.099998474121094,252.58999633789062,44.5,260.67999267578125,45.0099983215332,260.95001220703125,34508800.0,5600300.0,44.17623519897461,260.95001220703125
2018-10-23,45.09000015258789,297.92999267578125,43.90999984741211,262.1000061035156,44.18000030517578,263.8699951171875,44.5,294.1400146484375,38590300.0,19027800.0,43.675682067871094,294.1400146484375
2018-10-24,44.36000061035156,304.44000244140625,42.36000061035156,285.7300109863281,44.15999984741211,301.04998779296875,42.41999816894531,288.5,33631800.0,20058300.0,41.63420867919922,288.5
2018-10-25,44.939998626708984,321.0,43.279998779296875,301.010009765625,43.540000915527344,317.2200012207031,44.310001373291016,314.8599853515625,48255300.0,20840700.0,43.489200592041016,314.8599853515625
2018-10-26,46.439998626708984,339.8999938964844,44.70000076293945,306.6499938964844,45.59000015258789,308.25,45.689998626708984,330.8999938964844,67280400.0,27425500.0,44.8436393737793,330.8999938964844
2018-10-29,46.75,347.1600036621094,44.439998626708984,326.5,46.5,337.4700012207031,45.400001525878906,334.8500061035156,35732200.0,14486000.0,44.55901336669922,334.8500061035156
2018-10-30,47.880001068115234,337.8999938964844,45.459999084472656,322.260009765625,45.529998779296875,328.3900146484375,47.7599983215332,329.8999938964844,43975200.0,9126700.0,46.87528991699219,329.8999938964844
2018-10-31,48.560001373291016,342.0,46.83000183105469,329.1000061035156,48.290000915527344,332.5400085449219,46.880001068115234,337.32000732421875,33369100.0,7624300.0,46.0115966796875,337.32000732421875
2018-11-01,48.470001220703125,347.8399963378906,46.86000061035156,334.7300109863281,46.95000076293945,338.260009765625,48.220001220703125,344.2799987792969,28335300.0,8000100.0,47.3267707824707,344.2799987792969
2018-11-02,48.25,349.20001220703125,46.75,340.9100036621094,48.130001068115234,343.739990234375,47.11000061035156,346.4100036621094,30759800.0,7808000.0,46.237335205078125,346.4100036621094
2018-11-05,48.25,343.9599914550781,46.91999816894531,330.1400146484375,47.34000015258789,340.5,47.970001220703125,341.3999938964844,23751200.0,7831000.0,47.08140563964844,341.3999938964844
2018-11-06,47.91999816894531,348.79998779296875,47.029998779296875,336.0899963378906,47.79999923706055,339.07000732421875,47.25,341.05999755859375,23839600.0,6762900.0,46.666587829589844,341.05999755859375
2018-11-07,48.75,351.17999267578125,47.59000015258789,340.79998779296875,47.630001068115234,343.3399963378906,48.720001220703125,348.1600036621094,29913200.0,7374500.0,48.118438720703125,348.1600036621094
2018-11-08,49.290000915527344,357.5799865722656,48.459999084472656,348.44000244140625,48.4900016784668,348.5,48.9900016784668,351.3999938964844,26581700.0,7090700.0,48.38510513305664,351.3999938964844
2018-11-09,49.029998779296875,354.0,47.869998931884766,345.2300109863281,48.790000915527344,349.0,48.11000061035156,350.510009765625,21761400.0,5098800.0,47.51597213745117,350.510009765625
2018-11-12,47.79999923706055,349.7799987792969,46.599998474121094,330.3399963378906,47.709999084472656,348.3699951171875,46.650001525878906,331.2799987792969,24412800.0,6941500.0,46.073997497558594,331.2799987792969
2018-11-13,48.25,344.70001220703125,46.9900016784668,332.20001220703125,46.9900016784668,333.1600036621094,47.38999938964844,338.7300109863281,29315900.0,5448600.0,46.80485916137695,338.7300109863281
2018-11-14,47.970001220703125,347.1099853515625,46.88999938964844,337.1499938964844,47.849998474121094,342.70001220703125,47.09000015258789,344.0,25632700.0,5040300.0,46.50856399536133,344.0
2018-11-15,48.2400016784668,348.5799865722656,46.720001220703125,339.0400085449219,47.0099983215332,342.3299865722656,48.11000061035156,348.44000244140625,29581000.0,4625700.0,47.51597213745117,348.44000244140625
2018-11-16,49.04999923706055,355.70001220703125,47.689998626708984,345.1199951171875,47.77000045776367,345.19000244140625,48.83000183105469,354.30999755859375,31670600.0,7206200.0,48.227081298828125,354.30999755859375
2018-11-19,49.150001525878906,366.75,47.779998779296875,352.8800048828125,48.61000061035156,356.3399963378906,48.0,353.4700012207031,26859000.0,9708900.0,47.40732955932617,353.4700012207031
2018-11-20,48.119998931884766,349.79998779296875,47.09000015258789,333.54998779296875,47.400001525878906,341.75,47.38999938964844,347.489990234375,29200800.0,8004700.0,46.80485916137695,347.489990234375
2018-11-21,47.880001068115234,353.1000061035156,47.02000045776367,337.3999938964844,47.849998474121094,352.0,47.029998779296875,338.19000244140625,19011400.0,4686800.0,46.449302673339844,338.19000244140625
2018-11-23,47.06999969482422,337.5,46.52000045776367,325.54998779296875,46.689998626708984,334.3500061035156,46.540000915527344,325.8299865722656,8906900.0,4202600.0,45.965354919433594,325.8299865722656
2018-11-26,47.459999084472656,346.2200012207031,46.70000076293945,325.0,47.27000045776367,325.0,47.45000076293945,346.0,20723000.0,7992100.0,46.86412048339844,346.0
2018-11-27,48.220001220703125,346.9599914550781,46.59000015258789,335.5,46.939998626708984,340.04998779296875,48.06999969482422,343.9200134277344,27621000.0,6358300.0,47.476463317871094,343.9200134277344
2018-11-28,48.880001068115234,348.2799987792969,47.650001525878906,342.2099914550781,47.939998626708984,345.989990234375,48.86000061035156,347.8699951171875,28003200.0,4127600.0,48.256710052490234,347.8699951171875
2018-11-29,48.560001373291016,347.5,47.630001068115234,339.54998779296875,48.4900016784668,347.0,47.70000076293945,341.1700134277344,23592500.0,3080700.0,47.11103439331055,341.1700134277344
2018-11-30,49.31999969482422,351.6000061035156,47.560001373291016,338.260009765625,47.95000076293945,341.8299865722656,49.310001373291016,350.4800109863281,43313700.0,5629100.0,48.70115661621094,350.4800109863281
2018-12-03,50.5,366.0,49.529998779296875,352.0,50.0,360.0,50.130001068115234,358.489990234375,30870400.0,8306500.0,49.51103210449219,358.489990234375
2018-12-04,49.599998474121094,368.67999267578125,47.68000030517578,352.0,49.52000045776367,356.04998779296875,47.75,359.70001220703125,35397700.0,8461900.0,47.16041564941406,359.70001220703125
2018-12-06,48.38999938964844,367.3800048828125,46.52000045776367,350.760009765625,46.79999923706055,356.010009765625,48.369998931884766,363.05999755859375,31661700.0,7842500.0,47.77275848388672,363.05999755859375
2018-12-07,48.060001373291016,379.489990234375,46.22999954223633,357.6499938964844,47.939998626708984,369.0,46.2400016784668,357.9700012207031,34016400.0,11511200.0,45.669063568115234,357.9700012207031
